,SPY_high,SPY_low,KAMA,DYMI,weekly_range
523,270.47,267.27,262.72371326508613,69.17760771257115,0.0
524,271.2,269.18,263.3366913633602,82.46711665142602,9.409999999999968
525,272.03,269.36,263.89485009295413,82.64006703205033,0.0
526,273.44,271.88,265.9816822758044,77.4155071727068,0.0
527,273.34,271.92,267.31622190005027,78.74339433142129,0.0
528,271.55,268.29,267.56122051190516,75.52816146160716,0.0
529,270.58,267.83,267.7408379367521,59.27104662859656,5.610000000000014
530,281.31,279.43,276.0013744054857,74.89985761787776,0.0
531,280.3,278.9,276.79956730633427,74.76283038204221,0.0
532,279.59,277.48,277.1992015617736,74.26579614183419,0.0
533,279.45,278.32,277.3544437631851,73.97684258117047,0.0
534,280.88,278.82,277.9464889528459,76.63836968889622,3.829999999999984
535,281.87,276.84,278.01854311574704,81.08591828258135,0.0
536,279.76,278.41,278.0431812383493,67.436806516921,0.0
537,279.16,276.97,278.02945061993455,62.46314581920945,0.0
538,276.99,274.07,277.89838969594604,26.107477779562444,0.0
539,274.65,272.42,277.4007288426354,16.000470325406454,9.449999999999989
540,278.62,275.23,277.41482412235376,14.977104696960325,0.0
541,280.07,278.85,277.4256334412403,50.3975638665316,0.0
542,283.3052,280.3,277.5135353462201,60.17139683509532,0.0
543,281.84,280.6662,277.61364295540056,70.44507153036874,0.0
544,282.21,280.33,277.6545570289603,60.11599676193286,8.075199999999995
545,286.16,284.4,280.2207210639326,57.54769785708248,0.0
546,286.23,285.09,280.3952858475512,86.87196811965276,0.0
547,287.76,285.75,280.6798437074423,65.53320350693673,0.0
548,287.459,286.01,280.83098687734275,66.5239670171349,0.0
549,288.63,287.6,282.8211265021928,67.47448705395459,4.230000000000018
550,290.435,289.07,288.43202939092146,70.47864398001305,0.0
551,293.14,290.42,288.93975160885344,73.82420170222619,0.0
552,293.16,292.07,289.53878800774385,86.21309502070501,0.0
553,292.78,290.73,289.8849982793898,73.06547368966773,0.0
554,293.49,291.2401,290.5249555396734,68.97899807671396,4.420000000000016
555,294.45,293.41,290.99808880327816,74.24929131902459,0.0
556,294.34,291.92,291.4975618750476,82.07770540347146,0.0
557,294.95,291.8,291.5069237197202,81.4255674898915,0.0
558,292.7,289.52,291.49640546178915,58.94683160218305,0.0
559,294.34,291.2998,291.69116836087807,49.5680714258242,5.430000000000007
560,293.31,288.9,291.73159844528857,65.11065913223041,0.0
561,290.81,285.81,291.45689978080367,47.17362994777175,0.0
562,289.43,286.87,291.18760150240036,22.34777177812414,0.0
563,287.33,283.3,290.8314778771365,20.77810934937753,0.0
564,288.94,282.3,290.6232153738288,32.853082883732014,11.009999999999991
565,283.49,279.93,288.8812827718334,36.63115559594465,0.0
566,285.1,281.85,288.29196197750565,21.941331400329005,0.0
567,285.77,281.36,288.11226281094446,32.1013513029047,0.0
568,289.21,285.76,288.10348395180125,36.094997355218766,0.0
569,288.6,285.1207,287.9459990918327,43.78566980964312,9.279999999999973
570,285.962,283.12,287.6447972875104,39.71910715478216,0.0
571,286.93,285.55,287.6330990775951,37.67899901973239,0.0
572,286.69,285.1,287.6075054464099,45.61609916091772,0.0
573,283.21,280.57,287.45245746492014,40.52895731342305,0.0
574,284.2,282.09,287.28265089182025,34.72636466930048,6.360000000000014
575,276.5521,273.09,282.55219320129555,31.546960902258732,0.0
576,280.68,276.62,282.5048232191432,26.230160732047437,0.0
577,282.99,280.32,282.5160334964315,53.509485716636604,0.0
578,285.55,282.57,282.53263731253395,67.93435123377478,0.0
579,288.85,285.74,282.7498024526776,77.79168250382644,15.760000000000048
580,290.82,288.8734,283.04808599495016,63.19614376866754,0.0
581,291.4,288.1805,283.60604487757604,63.831504590167995,0.0
582,289.26,287.815,284.24754143904966,64.76422440551008,0.0
583,289.98,288.62,284.9872571617156,51.55078320435494,0.0
584,289.93,288.41,286.30134672002777,53.34199051518958,3.5849999999999795
585,290.22,289.18,287.41112446564836,51.53241790477724,0.0
586,293.57,290.99,289.132353144659,77.85121336369086,0.0
587,293.65,291.47,290.43357538364734,82.09783679703315,0.0
588,296.3093,293.1255,292.274063944801,92.47047496859366,0.0
589,295.52,293.76,292.53208009401266,95.70931478034338,7.129300000000001
590,294.58,293.47,292.6471430020922,80.93717357155938,0.0
591,293.73,290.64,292.60683463434435,76.7709019586822,0.0
592,292.31,290.345,292.5539677499074,57.94622071703002,0.0
593,292.06,290.89,292.52987811522087,52.21563299963012,0.0
594,293.55,292.01,292.5525525507788,54.57480184355579,4.234999999999957
595,298.2579,296.22,293.700094364322,74.06517944873522,0.0
596,297.52,295.48,293.86725668509234,62.0786884873675,0.0
597,299.66,297.78,294.8107654762353,68.5985994432111,0.0
598,299.58,298.2,295.84901527765163,63.61895827070666,0.0
599,300.73,299.51,296.97730902748935,70.32235546477892,5.25
600,301.13,300.19,297.78618248485924,74.82189502267089,0.0
601,300.88,299.44,297.9665705580401,84.03182752319039,0.0
602,299.93,297.74,297.9624788586358,75.78855223715914,0.0
603,299.25,296.7,297.9662946029478,60.47907184363583,0.0
604,300.07,296.96,297.95219301627907,62.494382975426646,4.430000000000007
605,298.5,297.04,297.95135216094474,48.41260809184835,0.0
606,300.03,298.22,298.03863835718727,50.71161022883712,0.0
607,301.44,299.09,298.18093929000435,56.56869781859327,0.0
608,301.0,299.11,298.1979488567382,62.88488075632127,0.0
609,302.23,300.62,298.2573406083609,58.185923217071256,5.189999999999998
610,302.01,300.85,298.2862375910391,64.70508906822742,0.0
611,301.17,299.49,298.315053066927,59.79307490735218,0.0
612,301.2,295.2,298.3098165903489,54.709161256673276,0.0
613,300.87,293.96,298.15725324077823,27.309102907236166,0.0
614,294.12,290.9,297.87781658711174,13.475582291179677,11.110000000000014
615,288.21,281.72,295.6147904883428,0.0,0.0
616,288.04,284.28,294.7274553118349,0.0,0.0
617,288.82,282.04,293.7567225255042,29.92893212132003,0.0
618,293.62,289.01,293.751652233001,31.332492427434445,0.0
619,293.24,289.65,293.59263043572616,45.63166615564077,11.899999999999977
620,291.6052,287.02,293.0656062646988,40.24358542235696,0.0
621,294.15,287.36,293.04529945497427,33.603044141010145,0.0
622,292.4644,283.76,292.4361749006938,44.72564765795907,0.0
623,285.64,282.39,292.06966282277057,32.19502470672785,0.0
624,289.33,284.7138,292.02462537520023,33.97582584884772,11.759999999999991
625,293.08,291.44,292.0372527971179,42.42441000659025,0.0
626,292.36,289.95,292.0163031352328,49.93768170085612,0.0
627,292.86,291.72,292.02441026287676,48.02016583250043,0.0
628,293.93,290.4,292.02703126140324,53.15996159540548,0.0
629,292.76,283.47,291.81029366258923,59.779740719472436,10.45999999999998
630,288.0,285.58,291.7938675343134,42.98054696528777,0.0
631,289.95,286.03,291.6574823047633,48.60490116146097,0.0
632,289.07,285.25,291.5716673814765,42.68949342954665,0.0
633,293.16,290.61,291.62243207023766,48.128942478693304,0.0
634,294.2399,291.42,291.6406909334072,57.40602913164702,8.989899999999977
635,301.1378,299.45,298.60672235123326,85.36446998447795,0.0
636,301.02,299.75,299.31104849331837,62.704837761315595,0.0
637,301.22,298.24,299.7835006504077,62.01931006964075,0.0
638,302.63,300.7103,300.0002785377527,62.13426554625237,0.0
639,300.67,297.41,299.9889184446791,79.33078354406571,5.21999999999997
640,299.0,297.27,299.9813442735203,61.57502314485637,0.0
641,299.84,294.81,299.82562313495123,15.226804785525644,0.0
642,298.11,294.33,299.71744044900214,9.12437579839738,0.0
643,297.86,295.45,299.4185367997076,43.347295330718524,0.0
644,297.9465,293.69,298.8563720319214,40.02350181725436,6.149999999999977
645,297.55,295.92,298.73432160333005,33.71870526787099,0.0
646,298.455,293.0,297.9056411801801,37.4996237443358,0.0
647,291.51,286.64,295.71423625220166,25.536591740815183,0.0
648,290.45,284.82,295.02270397395256,15.981780679134445,0.0
649,294.63,290.82,295.0035962369329,28.253043986086766,13.634999999999991
650,295.26,292.77,294.9315765515496,41.85778861000394,0.0
651,291.85,288.49,294.5826433957669,38.92921264894435,0.0
652,292.3,288.6559,294.4429529692677,31.126940805645447,0.0
653,294.21,291.0,294.41802317402113,40.898165514676144,0.0
654,298.74,296.1448,294.43060872568657,45.99957568262366,10.25
655,296.67,295.57,294.44072602316623,54.718560670352964,0.0
656,299.7,296.97,294.59187391068525,52.47432643367531,0.0
657,299.16,297.92,295.00241643245,59.162654474748976,0.0
658,300.24,298.515,295.40217513500534,59.53174463998373,0.0
659,299.395,296.99,295.4819874464702,60.262278413561184,4.670000000000016
660,300.21,298.935,295.81059894116026,51.51508767432869,0.0
661,300.9,298.91,296.43804095261896,54.31928681700287,0.0
662,299.94,298.495,297.02964661763554,51.719596430320024,0.0
663,301.07,299.4601,297.528885710032,64.54200589479055,0.0
664,302.2,299.6806,298.0067111098062,68.23974065899903,3.704999999999984
665,303.85,302.91,298.88728337277723,81.6920743015572,0.0
666,304.23,302.86,299.3409252252623,82.73128574320435,0.0
667,304.55,301.99,300.08474917663204,80.6975148827531,0.0
668,304.13,301.73,300.3735848158138,80.20938382072868,0.0
669,306.19,304.74,301.6849832088942,74.20021302559365,4.4599999999999795
670,308.0,306.96,302.9059253051477,78.49213418464844,0.0
671,307.9195,306.71,304.04021895554024,82.38419508578622,0.0
672,307.4,306.06,304.8445633103488,78.90311830261648,0.0
673,309.65,307.66,305.75182212165964,83.65023197885213,0.0
674,309.0036,307.03,306.5960806601641,84.25830436645958,3.589999999999975
675,308.94,307.27,306.89617138887184,89.62166350776562,0.0
676,309.99,307.7,307.30461501149307,82.38656938007742,0.0
677,309.54,307.66,307.61889237140406,76.11323634749239,0.0
678,309.64,308.09,308.15736196906937,75.28214122232289,0.0
679,311.84,310.26,309.130326128664,81.97461445324787,4.569999999999993
680,315.18,313.8,312.62758853714627,60.42492056731854,0.0
681,314.55,312.81,312.63214658676884,56.078342509054195,0.0
682,314.7,313.4393,312.64310070568143,56.50268113614528,0.0
683,317.99,314.17,312.7142037965677,60.60375184077499,0.0
684,318.67,316.02,312.86959468477943,67.66379529031872,5.860000000000014
685,323.73,320.36,322.36834940116154,61.876557560071646,0.0
686,323.54,322.24,322.3777434959355,63.35952117412933,0.0
687,325.78,322.67,322.4661834004244,57.71449755403103,0.0
688,326.73,325.52,322.77126502100316,64.08981429215228,0.0
689,327.46,325.2,322.8611648108031,69.07504335398534,7.099999999999966
690,325.12,322.66,328.6190348076876,39.29076530178294,0.0
691,327.85,323.6038,328.6015301202423,8.744540941382283,0.0
692,328.63,326.4,328.584333915768,34.32542809217773,0.0
693,327.91,323.54,328.57828311365,45.82685561045319,0.0
694,327.17,320.73,327.8408244499371,50.8221154486543,7.899999999999977
695,326.16,323.22,327.55847263955707,32.52622028537472,0.0
696,330.01,327.72,327.5783812781943,41.03582106813476,0.0
697,333.09,330.67,327.6256709710856,67.12801156095799,0.0
698,334.49,332.8,327.7000866707946,72.79895132225866,0.0
699,333.9941,331.6,327.7802022769337,59.71175439252428,11.269999999999982
700,333.5623,321.24,333.371597837009,17.009363073306375,0.0
701,324.61,311.69,328.56675372311196,5.301120520234051,0.0
702,318.11,310.7,324.1907277846817,0.0,0.0
703,311.5637,297.51,314.32458957943925,0.0,0.0
704,297.892,285.54,307.61915547364646,0.0,48.02229999999997
705,309.16,294.46,307.81366225266095,6.454283629734832,0.0
706,313.84,297.57,306.59799030657024,31.251164007972847,0.0
707,313.1,303.33,307.0390373983353,24.866575884450356,0.0
708,308.47,300.01,306.6054082388572,40.47971962933282,0.0
709,298.78,290.23,305.7034218134601,33.992825865850875,23.609999999999957
710,284.19,273.45,301.6841317743733,31.61334723247188,0.0
711,288.52,273.5,301.1241491647119,22.429488260306698,0.0
712,281.94,270.88,299.3617292550458,34.502229177037904,0.0
713,266.66,247.68,294.8809452208951,31.0958370172294,0.0
714,271.4754,248.5237,294.1101556975525,24.194271833023194,40.839999999999975
715,262.43,253.53,266.7949321591855,45.450376346202226,0.0
716,263.33,256.22,266.70807307083925,52.0108125106633,0.0
717,257.6591,243.9,266.4741107513723,55.47103098358538,0.0
718,252.68,244.59,266.1959951034034,44.17658783584123,0.0
719,253.32,245.22,265.4613475333331,54.75081407274186,19.42999999999998
720,286.7912,281.35,274.7242857154177,69.61916781921158,0.0
721,278.04,272.02,274.6820787504251,64.80652450973355,0.0
722,281.0,276.91,274.87465243848345,59.664254888567896,0.0
723,283.94,278.75,274.9414532557459,62.67507777668064,0.0
724,283.7,278.5,275.06282777984234,64.49853778702541,14.771200000000022
725,288.27,284.62,275.5414464429528,62.37034304514396,0.0
726,291.4,285.4,275.6260741285915,65.9120032089947,0.0
727,294.88,290.41,276.90556424355935,60.45532382031943,0.0
728,293.3239,288.59,277.51098461605494,66.22014750657235,0.0
729,290.6572,281.52,277.5795642660717,63.25104144782327,13.360000000000014
730,283.9,279.13,277.63082370823207,48.62580520587271,0.0
731,289.25,283.7134,278.30401974872007,52.777763387835016,0.0
732,288.46,283.78,278.45583232637017,55.53656175587139,0.0
733,289.78,287.13,278.8569169303919,59.93920661440546,0.0
734,292.95,287.68,279.510432290419,56.81805161129436,13.819999999999993
735,294.0,289.88,279.8620960248421,69.43503006264018,0.0
736,294.24,286.52,279.90532181962055,66.83884951730451,0.0
737,287.19,278.965,280.0241268051081,54.05702445401987,0.0
738,285.11,272.99,280.14735380923105,43.31326940755024,0.0
739,286.33,281.34,280.2617184576488,46.58702410938373,21.25
740,296.75,292.7,281.18271693222687,49.705887689287174,0.0
741,296.205,291.95,281.44955557561485,58.46393207765213,0.0
742,297.87,295.57,282.439309989954,54.96970839131977,0.0
743,297.67,293.6886,282.82130031507404,66.65567530114038,0.0
744,295.63,293.22,282.99164861318604,57.71698199571127,5.920000000000016
745,306.205,303.06,294.9323740997874,69.16762390264113,0.0
746,308.13,305.1,296.91002128016254,77.08064092032522,0.0
747,313.22,309.94,301.4134141054811,86.04553822642639,0.0
748,313.0,309.08,303.6354008432006,87.66375938203976,0.0
749,321.275,317.16,309.3952930138654,86.43577449952863,18.214999999999975
750,323.41,319.63,314.56935756222754,95.17826735315089,0.0
751,323.2849,319.36,316.19265095028754,92.71343117959475,0.0
752,322.39,318.2209,316.6745627485488,83.35045351144333,0.0
753,312.15,300.01,316.52503020657275,69.42100442828477,0.0
754,309.08,298.6,316.4714928984934,23.386371294390187,24.810000000000002
755,308.28,296.74,316.4062613982501,33.51871457096519,0.0
756,315.64,307.67,316.3555093959735,48.58722419071617,0.0
757,314.39,310.86,316.33189306640406,56.16693222560846,0.0
758,312.3,309.51,316.30973951321425,53.733226572614186,0.0
759,314.38,306.53,315.96141307401643,59.74255227172192,18.899999999999977
760,311.05,306.75,315.63518102397717,55.99036053375879,0.0
761,314.5,311.6101,315.49960613624944,57.24335154460528,0.0
762,310.51,302.1,314.746661041437,50.75783797218891,0.0
763,307.64,301.28,314.47058913609277,34.888876138798466,0.0
764,306.39,299.42,314.2054380518936,38.29081904084093,15.079999999999984
765,317.68,315.56,314.0596052870619,57.62192147056377,0.0
766,317.52,313.37,314.0561088191391,61.19377806377006,0.0
767,316.3,312.7,314.08923729333844,55.72338702262697,0.0
768,317.1,310.68,314.10618073496875,59.067731664705846,0.0
769,317.88,312.76,314.30817011653744,54.889116952798645,7.199999999999989
770,322.71,314.13,314.376020231416,56.653733610666094,0.0
771,319.76,312.0,314.9447732086928,54.99083352160815,0.0
772,323.04,319.265,315.75891945707576,67.1416204070414,0.0
773,321.28,319.09,316.1679704422874,69.08652365435697,0.0
774,322.57,319.735,316.5854617896719,73.90839209353383,11.04000000000002
775,325.13,320.62,317.02878950127246,73.02382037456424,0.0
776,326.93,323.94,318.0963174811282,74.40395647820688,0.0
777,327.2,324.5,319.2205581408504,74.23254052320232,0.0
778,327.23,321.48,319.5132802141647,75.79010686269413,0.0
779,321.99,319.246,319.54450037500345,59.16374483538139,7.984000000000037
780,323.41,320.775,319.85187101373293,56.68049173821504,0.0
781,323.64,320.85,319.87443353597956,59.790878860799815,0.0
782,325.73,322.075,320.0026016041474,55.6706978626665,0.0
783,324.41,319.64,320.09535218935946,61.39763099572705,0.0
784,326.63,321.33,320.325348773594,61.05281799374845,6.990000000000009
785,329.62,327.73,320.6066909456295,63.077741153134355,0.0
786,330.06,327.86,320.9635806826518,65.30835261951495,0.0
787,332.39,331.18,321.4018858850488,69.10323659115352,0.0
788,334.46,331.13,323.2337681176736,71.86853518942199,0.0
789,334.88,332.3,325.78540955087215,73.70441989049023,7.149999999999977
790,335.77,332.955,327.86222520408603,73.6693061787148,0.0
791,337.54,332.01,328.74920335558807,74.1386939734877,0.0
792,338.28,332.8377,330.37210827055543,68.4135655714829,0.0
793,338.2514,335.83,331.7344636065486,78.84280332666691,0.0
794,337.42,335.62,332.6712236463104,75.03697548454254,6.269999999999982
795,338.34,336.8517,333.55330413066906,78.82265191303902,0.0
796,339.1,336.61,334.3725240074365,70.9282515258447,0.0
797,339.61,336.62,334.587435302085,70.79216851877112,0.0
798,338.8,335.22,334.8006773027481,69.31977406068347,0.0
799,339.72,337.55,335.13816464926117,71.98047344028038,4.5
800,343.0,339.4504,335.9648527170917,75.20428959005407,0.0
801,344.21,342.27,338.07179398100334,87.34604655106652,0.0
802,347.86,344.17,340.3989781010869,88.79154434340818,0.0
803,349.9,346.53,342.78144976034827,92.73603388070018,0.0
804,350.72,348.15,345.26325065501027,100.0,11.269600000000025
805,340.38,334.2208,347.9656352792189,37.574861266548204,0.0
806,342.02,338.4683,347.7374337341876,43.72038454493576,0.0
807,343.06,338.52,347.25965000678246,44.30975755749334,0.0
808,337.6996,332.991,345.9304669082652,50.99470546726977,0.0
809,335.49,327.97,344.6989961098106,37.25736256109203,15.089999999999975
810,327.13,321.73,343.1888753865622,32.60413963286318,0.0
811,330.9,325.86,343.0208738719224,27.134934491133777,0.0
812,331.2,322.1,340.5462003312578,29.92662239109417,0.0
813,326.797,319.8,339.3562761751131,27.497753222627026,0.0
814,329.58,321.64,339.10845996319733,30.227666319873535,11.399999999999977
815,334.96,332.15,339.02123143544827,44.586721863174596,0.0
816,334.77,331.6209,338.7822242928252,49.46074623316159,0.0
817,338.29,332.88,338.7208060552252,50.15570292685391,0.0
818,338.74,335.01,338.7090641445575,54.10776048585159,0.0
819,337.0126,331.19,338.6412591542368,49.7747106337222,7.550000000000011
820,339.96,336.01,338.72064933674125,47.9421625286864,0.0
821,342.17,334.38,338.6517383243321,58.03905477196167,0.0
822,341.63,338.09,338.9144666863969,51.79155345387085,0.0
823,343.85,341.86,339.5804112082299,62.53571541186647,0.0
824,347.35,344.89,340.4863363019646,68.31521313211505,12.970000000000027
825,354.02,349.06,341.983114764084,74.39243543040271,0.0
826,352.4651,349.09,342.940837682087,80.83165020945867,0.0
827,351.93,347.14,343.30618344211274,75.15021088146916,0.0
828,348.02,343.13,343.543033477129,68.35266867320996,0.0
829,350.75,347.1,343.8963459013278,64.91194353640148,10.889999999999986
830,349.33,341.04,343.8751967831032,66.15784615206735,0.0
831,346.88,342.64,343.8470918689423,52.401131612275755,0.0
832,348.6847,342.4,343.832646095267,53.39484732401447,0.0
833,345.24,340.65,343.8384321370745,54.672153646076794,0.0
834,345.99,343.13,343.8559899245893,56.1866631898609,8.680000000000007
835,342.98,335.62,343.05544089681587,61.71965427894761,0.0
836,340.12,337.99,342.24206383326526,40.2419118800392,0.0
837,338.2483,326.13,338.50262439132945,21.40977010919049,0.0
838,333.395,325.09,337.2445811077095,9.07086229862685,0.0
839,329.69,322.6,335.45052937758174,24.58173140628034,20.379999999999995
840,332.36,327.24,335.06779846557197,20.01749418054422,0.0
841,338.25,330.2935,335.0982146863898,30.34534908250106,0.0
842,347.94,339.59,335.14587130361065,42.61723801133076,0.0
843,352.19,348.86,335.40615392596504,69.33136214750633,0.0
844,351.51,347.65,335.6102851321279,64.20700330918888,24.94999999999999
845,364.38,354.06,336.85351476401473,63.564764741033336,0.0
846,355.18,350.51,338.07974311745346,68.12257051235733,0.0
847,357.56,355.06,343.4792600048465,61.009486981367466,0.0
848,356.7182,351.26,345.2818702194292,62.06125244150982,0.0
849,358.9,354.71,349.06747077224276,59.98648716762906,13.870000000000005
850,369.62,367.72,362.415368409523,69.80673804914011,0.0
851,370.78,367.67,364.14487261194716,69.74269146782245,0.0
852,371.05,365.95,364.25131936001964,79.29535970966688,0.0
853,367.86,364.43,364.3699264963471,63.25522334173408,0.0
854,366.7402,363.26,364.42437200004775,66.66632442960054,7.7900000000000205
855,380.58,377.7189,371.51168090531496,80.04693174208234,0.0
856,379.86,376.36,371.9118057057595,68.20403316491104,0.0
857,380.86,377.85,372.5145711642905,64.74610086064287,0.0
858,381.13,378.1,372.81251146678545,64.2946280151055,0.0
859,377.58,373.7,372.84606568206806,64.6467860443405,7.430000000000007
860,377.34,370.376,376.37358006112595,33.361755098676795,0.0
861,383.22,376.3181,376.4333124019464,45.826524795643,0.0
862,383.7,380.48,376.4862588083909,53.3809436070193,0.0
863,386.24,381.9655,376.5721025074181,54.639987721559194,0.0
864,388.47,386.1444,376.7823408979246,62.215673745753264,18.09400000000005
865,390.56,388.35,377.1077445308018,62.68747606400424,0.0
866,390.89,389.17,377.44299560778654,63.67898972745024,0.0
867,392.28,387.5,379.10488257586775,62.29754789760473,0.0
868,391.69,388.1,380.41151598567774,62.41065474228999,0.0
869,392.9,389.77,385.492006360701,62.72667734427231,5.399999999999977
870,390.92,380.572,388.23048609024625,22.24515430405181,0.0
871,390.07,386.0,388.1833687468868,54.849207520439194,0.0
872,386.83,381.31,387.81186374741395,45.68679923060677,0.0
873,384.0,371.88,387.0267716169322,37.90769404139152,0.0
874,384.76,372.64,386.95584331289604,31.194423504583,19.04000000000002
875,387.68,381.42,386.86403762672523,43.89096915717227,0.0
876,389.91,381.7299,386.8654662591501,41.575946184229736,0.0
877,391.4,388.1702,386.88783676153986,50.37206037541023,0.0
878,395.65,391.74,387.19579415627504,53.81802454607009,0.0
879,394.21,391.2,387.6425695931689,60.13866011399474,14.229999999999961
880,396.685,392.03,387.9187083069299,60.52476556982407,0.0
881,397.83,395.08,388.34549597448716,61.35322599394397,0.0
882,398.12,393.3,389.64222123284407,59.41133639101162,0.0
883,396.72,390.75,389.8675187436005,71.41892162184897,0.0
884,391.569,387.15,389.8522015961368,52.84165639199056,10.970000000000027
885,406.94,403.38,393.5964101105507,91.80268884763058,0.0
886,407.24,405.4,395.3129598463207,94.60935841499229,0.0
887,406.96,405.45,398.0511894960136,70.6825455948076,0.0
888,408.58,406.93,401.7181140981845,78.85949530430993,0.0
889,411.67,408.26,405.1685863810255,83.80122623620402,8.29000000000002
890,418.22,416.8111,414.1988171315167,64.05928799126934,0.0
891,418.14,416.3,414.30031425594063,65.17732658565643,0.0
892,419.01,416.9,414.44077500690923,63.59932743072819,0.0
893,420.72,416.44,414.6172194520336,60.81060151248714,0.0
894,418.54,416.34,414.62873974444824,66.21305356095365,4.420000000000016
895,419.84,417.665,414.7029435795229,56.20224135285605,0.0
896,416.6,411.67,414.72592539298034,59.91292670923552,0.0
897,417.63,414.94,414.731685767712,47.787813168475296,0.0
898,419.21,413.675,415.10480238953363,46.529547704139816,0.0
899,422.815,419.16,415.5830215206937,58.43636271440622,11.144999999999982
900,422.74,417.81,415.5961233809096,68.91172997494235,0.0
901,415.27,410.06,415.5651087414219,49.906122470810324,0.0
902,412.59,404.0,414.71482068217205,34.0471235819292,0.0
903,412.35,407.02,414.4675928342922,20.024875755435474,0.0
904,417.49,413.18,414.4797836606321,38.40322056280385,18.74000000000001
905,416.39,413.36,414.4916844727281,50.450977708542034,0.0
906,416.06,411.77,414.45413648907567,48.84620522972903,0.0
907,411.05,405.33,414.38550682599043,41.79689639897979,0.0
908,416.625,411.67,414.3984054523156,41.75942529532307,0.0
909,418.2,414.45,414.41541587586215,49.21570469412588,12.870000000000005
910,420.32,417.08,414.44880365508794,50.31240850962248,0.0
911,420.71,417.62,414.51552548118536,57.00477897402145,0.0
912,419.61,417.76,415.1127107021778,53.23121573427777,0.0
913,420.72,418.9851,415.48993267122273,52.633325096489685,0.0
914,421.25,419.79,415.6439453952817,52.93617456818417,4.170000000000016
915,422.78,421.19,418.46088274335546,69.5185077593139,0.0
916,423.21,420.32,418.71623696636493,74.82945177283045,0.0
917,423.26,421.41,418.95306918711697,77.7592766417894,0.0
918,424.63,421.55,419.44608243441945,68.5915055623921,0.0
919,424.43,422.82,420.00940574313586,75.2439426856516,4.310000000000002
920,425.37,423.1,420.6385934909226,72.70716497292133,0.0
921,425.46,423.54,421.0193901945818,78.53345491999933,0.0
922,424.87,419.92,421.0423918207764,70.71812961031719,0.0
923,423.02,419.32,421.0901842581782,54.32196494880407,0.0
924,417.8281,414.7,420.24008205701176,16.097431824199077,10.759999999999991
925,421.06,415.93,420.24670661099447,8.171164915731723,0.0
926,424.0,420.08,420.26811335328745,44.183409015723456,0.0
927,424.05,422.51,420.2869060101233,51.521223547839305,0.0
928,425.55,424.62,420.33817198547865,50.688394299717075,0.0
929,427.0943,425.55,420.43186225581906,57.7838230260199,11.164299999999969
930,427.65,425.89,420.5335036543755,61.0225221912499,0.0
931,428.56,427.13,420.68945788972206,63.630137055198034,0.0
932,428.78,427.18,421.08729444439905,65.35272617922047,0.0
933,430.6,428.8,421.82266847722,62.722368360636395,0.0
934,434.1,430.5218,426.630221158505,67.27326710738728,8.210000000000036
935,437.35,434.97,432.157796898367,76.81687009479275,0.0
936,437.84,435.31,432.4918125235347,77.75653607576629,0.0
937,437.92,434.91,432.8740476771918,71.95590317518497,0.0
938,435.53,432.72,432.994651516193,65.94071864723689,0.0
939,436.06,430.92,432.9815352354074,63.542052128791426,7.0
940,431.4089,421.97,432.3900940848235,37.99999068822469,0.0
941,432.42,424.83,432.37648316336845,9.178729802920842,0.0
942,434.7,431.0111,432.3860009700185,50.21650184713571,0.0
943,435.72,433.69,432.4602925030877,54.880599100947094,0.0
944,440.3,436.79,432.6363263910652,56.148236264434644,18.329999999999984
945,441.03,439.26,432.81271019544135,62.26484250848288,0.0
946,439.94,435.99,432.92267569468424,62.98013182437842,0.0
947,440.3,437.31,433.0040463750554,61.31721311278255,0.0
948,441.8,439.81,433.2617106502007,61.60619766190795,0.0
949,440.06,437.77,433.50574428026886,63.189508308240306,5.810000000000002
950,440.93,437.21,434.137191350425,63.901993782669116,0.0
951,441.28,436.1,435.04401368349005,52.636653799210364,0.0
952,441.1243,438.73,435.206124075366,61.65535015894454,0.0
953,441.85,439.88,435.5962035875227,59.14185337174321,0.0
954,442.94,441.8,435.75718638766074,71.92102113598708,6.839999999999975
955,442.795,441.31,435.82692747466365,69.30461178700523,0.0
956,443.44,441.88,436.12859618296005,64.89012340680694,0.0
957,443.882,442.62,436.6041539135967,65.3968010665029,0.0
958,445.2572,442.66,437.07881588171136,63.70083918852565,0.0
959,445.94,445.07,438.33088584764477,66.37357067722553,4.6299999999999955
960,447.11,442.87,440.1246206100948,73.09951279696499,0.0
961,444.96,440.85,440.26675151951247,75.92589100825683,0.0
962,444.625,438.92,440.2611467254539,52.052662074958015,0.0
963,441.14,436.12,440.25283241131746,25.388709624967092,0.0
964,443.71,439.71,440.28089051721986,27.476398181842754,10.990000000000009
965,448.23,443.4355,440.5995288513225,48.12567184944143,0.0
966,448.54,447.42,440.94706275684734,62.94486213039106,0.0
967,449.457,447.77,441.3106187469034,65.3102763217216,0.0
968,448.86,446.16,441.3561840935983,66.72888977827341,0.0
969,450.65,447.06,441.6070234172922,57.16533060836502,7.214499999999987
970,453.07,450.71,441.9732857609014,65.23733647741321,0.0
971,452.49,450.92,442.59245482633986,67.9241453048794,0.0
972,453.11,451.545,444.53291551986814,64.65622121966007,0.0
973,454.05,451.91,446.416505005682,65.49660582307047,0.0
974,453.63,451.55,447.5781383530812,65.20226552719208,3.340000000000032
975,436.56,428.86,443.66574423172506,25.94970458513086,0.0
